video_id,channel_name,video_title,view_count
7SSniICalAY,TheJournal,Sinn FÃ©in TD criticised for waving photo of 'vulnerable' man in DÃ¡il chamber,26000
92C_oI39bdc,IrishTimes,David Fincher interview,23000
VV_iCYDCszA,RadioTelevisionofIreland,Light Up Your Christmas On RTÃ One,17000
svnfuelRic0,RadioTelevisionofIreland,Marco Pierre White discusses his early retirement | Saturday Night Show,160000
3Cb5xwLVU4U,RadioTelevisionofIreland,Suits | Coming in June | RTÃ Two,14000
zG73XjlpBxE,RadioTelevisionofIreland,The Late Late Show: Des Bishop,39000
v4eO_8xVdnw,RadioTelevisionofIreland,The 30th of March 2010 - the day Colm's life changed forever | MND - The Inside Track,36000
5p0GSTnHhUo,RadioTelevisionofIreland,Obituary | New Series | RTÃ,21000
bFtVMujtAos,TheJournal,Leo Varadkar on what summer 2021 will look like in Ireland,12000
PQxz9dLsHs4,RadioTelevisionofIreland,Mammy's Punch! | All Round to Mrs Brown's | RTÃ One,68000
c9SZGzE1Wec,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Thursday 17th March | RTÃ One,36000
czrpBOXZ5lw,RadioTelevisionofIreland,Zak Moradi talks about his journey to Leitrim  | The Tommy Tiernan Show,12000
Ricsx02R0Kw,RadioTelevisionofIreland,"""Why not give them a voice?"" Joanne O'Riordan | The Tommy Tiernan Show | RTÃ One",24000
NUOh3cQxlLM,RadioTelevisionofIreland,The Sunday Game panel discuss hurling red cards | The Sunday Game,16000
KenF7fnKKa0,TheJournal,'This is the James Bond style entrance': The ESB plant that's hidden deep inside a Wicklow mountain,12000
QXk4hYuYvRc,RadioTelevisionofIreland,The Eleventh Hour 19th Minute: The 100 Billion Euro Man,16000
FiF15-viJcM,RadioTelevisionofIreland,AprÃ¨s Match: Ossie Ardiles,24000
i6bxwgVzELg,RadioTelevisionofIreland,Daniel O'Donnell & RTÃ weather presenters | Christmas with Daniel,13000
dnElq4w6noA,RadioTelevisionofIreland,Dan Fogler & Alison Sudol talk Fantastic Beasts and Where to Find Them,50000
Z-IAPdfyW0w,RadioTelevisionofIreland,The Late Late Show: Donncha O'Callaghan,332000
JXqPjeH1KJI,RadioTelevisionofIreland,Steve Coogan talks about how he puts what he wants to say into his work | RTÃ,73000
Q3Z5OWu4R1g,RadioTelevisionofIreland,Toby meets Girls Aloud (2003) - The Late Late Toy Show | Top Ten Moments,232000
KlVVCG25QyI,TheJournal,TheJournal ie: Eamon Ryan is really mad,13000
03otqfgRcZg,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Thursday 13th January | RTÃ One,54000
eNHN8U6YeNQ,RadioTelevisionofIreland,Both Sides Now - Marti Pellow | The Ray D'Arcy Show,13000
G3_1rGr4kQc,RadioTelevisionofIreland,AprÃ©s Match: Play It Again Des,65000
rtqCFNIddm0,RadioTelevisionofIreland,Inside Walking Dead Episode 3 'Tell It To the Frogs',74000
liPV5Yi0PKE,RadioTelevisionofIreland,Conchita Wurst | Eurovision News,33000
H-0dng1q3uo,TheJournal,TDs refuse to stand during DÃ¡il prayer,11000
3nAMDaHB9lM,TheJournal,TheJournal.ie: Irish unity inevitable,12000
c3BqJce3Lg8,TheJournal,Coast Guard confirms that Captain Dara Fitzpatrick of Rescue 116 has died,18000
sZZsBedy0CU,IrishTimes,Do you know how to recycle? Are you sure?,16000
Skns11yDBlQ,RadioTelevisionofIreland,"Hayley Westenra - '""Now Is The Hour""",139000
ZbOgZQfayYU,RadioTelevisionofIreland,Paddy Moloney on the terms of The Chieftains contract,24000
gPfoBn5bMDo,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Thursday 9th December | RTÃ One,38000
DPB5fW8pt2Y,RadioTelevisionofIreland,Michael Flatley's Crib | The Mario Rosenstock Show | RTÃ Two,145000
cypBEc37mec,RadioTelevisionofIreland,Don't Miss The Savage Eye - Final Episode,30000
H23REmQD-W8,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Wednesday 21st July | RTÃ One,23000
x-fQ5O7eX3U,RadioTelevisionofIreland,Private Practice,44000
EiNldaM02OI,RadioTelevisionofIreland,Dragon's Den | RTÃ One | New Series | Starts Sunday 26th March 9.30pm,43000
fWKn43FhfTs,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Thursday 9th February | RTÃ,19000
JIzf9yCTYCI,RadioTelevisionofIreland,Stay away from Joe Brolly! | The Ray D'Arcy Show,21000
XJB9eHMjrtc,RadioTelevisionofIreland,CeilIÃºradh - A Sneak Peek Behind the Scenes,17000
G-qEv2wBu4k,RadioTelevisionofIreland,Are we really happier? | Brendan O'Connor's Cutting Edge | RTÃ One,25000
4jTh9qEbdZ4,RadioTelevisionofIreland,"Rascal Flatts - ""Rewind"" | The Late Late Show",61000
zG6K8zhc-ro,RadioTelevisionofIreland,Tommy Bowe's Bodycheck | RTÃ One,12000
R-cxw_glV-M,RadioTelevisionofIreland,Ricky Tomlinson on Caroline Aherne | The Ray D'Arcy Show | RTÃ One,52000
FLthv_jUliU,RadioTelevisionofIreland,"Pan Am Episode 2 - ""We'll Always Have Paris""",27000
u7AYZwHTIVA,RadioTelevisionofIreland,Love / Hate EP2 - Sneak Peek!,26000
AHdIrwPeK2g,RadioTelevisionofIreland,Jake Bugg - Lightning Bolt  | The Late Late Show,25000
kR0_w08SI3s,RadioTelevisionofIreland,Fair City Bad Boy is a hit with the ladies! | The Ray D'Arcy Show | RTÃ One,12000
LlHN3tqNkRk,IrishExaminer,1938 Rolls Royce Wraith,11000
sjpNPywu_-w,RadioTelevisionofIreland,Milo McCarthy - Ireland's Call | The Ray D'Arcy Show | RTÃ One,27000
eY5_rBqpjXA,RadioTelevisionofIreland,Exclusive Preview: The Imelda May Show - It's Good To Be Alive,116000
ummFc3dnta8,RadioTelevisionofIreland,An Unexpected Proposal | All Round to Mrs Brown's | RTÃ One,589000
naX4pGtsTZo,RadioTelevisionofIreland,Ardal O'Hanlon on the difference between the Irish and English,856000
gDKHVKhI4oA,RadioTelevisionofIreland,Brian O'Driscoll on Ireland's disastrous defeat to Scotland,14000
KT9-WEvf3b0,RadioTelevisionofIreland,Ben Howard RTÃ TEN,18000
dlqu7VF7Hbs,IrishExaminer,O'Driscoll Boys Funeral,13000
fHpZWry7SE0,RadioTelevisionofIreland,The 2020 Paralympic Games on RTÃ Sport,37000
CtnyFWrY2xU,RadioTelevisionofIreland,Republic of Telly: Mairead Farrell's Alcohol Anecdotes,345000
ZaNWB4uRJ-I,RadioTelevisionofIreland,Cait O'Riordan on The Fairytale of New York | The Meaning of Life With Joe Duffy | RTÃ,13000
lF-87KFR0S4,RadioTelevisionofIreland,Rugby World Cup 2023 | RTÃ Sport,94000
yJlWZ42RYH8,RadioTelevisionofIreland,"Jools Holland & Imelda May - ""Boogie Woogie Session"" | The Imelda May Show | RTÃ One",654000
gI2U1EhYk44,TheJournal,Enda Kenny's answers his final Leaders' Questions,37000
LKd9l1jWspA,RadioTelevisionofIreland,"Louis Walsh on botox, X-Factor and Simon Cowell",16000
EJFhVf7KHYQ,RadioTelevisionofIreland,Behind the scenes on Winning Streak | Today | RTÃ One,11000
Es2hgmAgl0k,IrishExaminer,"Rory McIlroy teeing off on the first at Fota Island Golf Resort, Cork",12000
WZSMROXMGY8,RadioTelevisionofIreland,The Rose of Tralee 2010 speaks about winning the title,17000
XzCTkny_UuQ,RadioTelevisionofIreland,Paul Gascoigne explains the Raoul Moat interview,395000
pZah7zKkk44,RadioTelevisionofIreland,"RÃ³isÃ­n Murphy isn't famous, just ""very well thought of"" | The Tommy Tiernan Show | RTÃ One",13000
74LKFZErwLY,RadioTelevisionofIreland,Alex Reid proposes to Chantelle Houghton LIVE on the Sat Night Show,115000
r6lmLZzE8ZE,RadioTelevisionofIreland,Feeling Good | The Rose of Tralee 2018,56000
5tPErdMQpCc,RadioTelevisionofIreland,GAA All-Ireland Hurling | We were there | You were there | RTÃ,20000
JpYJydHzuTQ,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Thursday 1st February | RTÃ,42000
flH6VX_99yY,RadioTelevisionofIreland,RTÃ Drama - Love/Hate Returns,161000
ibtTEpRG9hE,RadioTelevisionofIreland,Ireland v England: A Game Like No Other,29000
7XHsQSgSzDw,RadioTelevisionofIreland,Bernard O'Shea reveals Ireland's newest wrestler,31000
wV08S620Syk,RadioTelevisionofIreland,The Late Late Show: Chris Evans,15000
owit7v6uI6E,IrishExaminer,Removal of Karen Buckley in Mallow,22000
qinnncKfq_Q,RadioTelevisionofIreland,Jedward EXCLUSIVE: How to tell them apart,26000
4Ifl_m6gSxQ,RadioTelevisionofIreland,Oo Girl - Marcus O'Laoire - Republic of Telly,15000
WsJDLFtu680,TheJournal,Husband of Tina Satchwell tells TV3 he's willing to take lie detector test,63000
-hdtJzMzm2I,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Tuesday 23rd May | RTÃ,24000
iefE2eAQXgQ,RadioTelevisionofIreland,The Rockabilly Rose: Imelda May,103000
4TNkzROR1FA,RadioTelevisionofIreland,Bull Mick Top Tips for Euro 2012: The After Goal Celebration - Craig Doyle Live,38000
1YyvGR9N0vc,TheJournal,Cars racing and being burnt out at Dunsink in north Dublin,12000
i5Xe-zQW31I,RadioTelevisionofIreland,SeÃ¡n Quinn Jnr discusses the Jailing of his Father,104000
ELRe5-O3RwU,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Thursday 29thof September 2022 | RTÃ,59000
A-Ic14SVGPY,RadioTelevisionofIreland,"Nob Nation's Oliver Callan does Jedward, Eamon Dunphy and Enda Kenny",56000
bIBA4-S67UM,RadioTelevisionofIreland,One-to-One with Miriam O'Callaghan | RTÃ Player,27000
Xqemlaa2e4A,RadioTelevisionofIreland,TV50 Memorable Moments - 1960s,18000
pMzk4p5Ekko,TheJournal,Taoiseach Leo Varadkar accepts 'comprehensive' defeat in referendums,27000
tuED8YyPhBc,TheJournal,A dolphin in the Liffey,12000
C4mhhp0F3UE,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Wednesday 3rd March | RTÃ One,15000
-PFu1Vj2_GY,TheJournal,Michael D Higgins addresses the European Parliament,36000
1Xf3UVvpNFk,IrishTimes,Our Test Drive: INEOS Grenadier Utility Wagon,11000
wXJC_x2HNBo,RadioTelevisionofIreland,Carrie Fisher on the infamous Star Wars Bikini | The Saturday Night Show | RTÃ One,57000
dYVdKw8I_WY,IrishExaminer,Enda Kenny heckled in Cork,13000
hdW_JvqJr9g,RadioTelevisionofIreland,Republic of Telly: Sepp Blatter,22000
v2WEZc_2Gig,RadioTelevisionofIreland,Naked Camera Unseen - Gavin Friday,95000
rNKAE-muBJY,IrishExaminer,IE Writers brand campaign,105000
7GRpaTtuAwY,RadioTelevisionofIreland,Tommy makes a confession to Denise Chaila | RTÃ,22000
wWPEh36lBcU,TheJournal,TheJournal.ie - What is the homeless wrap?,21000
4VyI6V9ZrjA,RadioTelevisionofIreland,Denise Welch on Katie Hopkins | The Ray D'Arcy Show,25000
tKCVAF2bWaY,RadioTelevisionofIreland,Inside Walking Dead Episode 5 'Wildfire',82000
XkvWVJ4XOXk,IrishTimes,Bertie Ahern arrives at Fianna Fail ardfheis,16000
QVX6ViW55ek,RadioTelevisionofIreland,Mark McHugh and Conor McManus on cynical fouling | Championship Matters,16000
R_U-_iICvqM,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Thursday 22nd July | RTÃ One,25000
honasiTChPo,RadioTelevisionofIreland,"David McSavage on the ""The Pillowman"" | The Saturday Night Show | RTÃ One",18000
l0hNdYgMaHI,RadioTelevisionofIreland,Fleadh Cheoil na hÃireann 2019 | RTÃ Official Media Partner,39000
LpkVwsUa3RY,RadioTelevisionofIreland,ER | Trailer | Seasons 1-7 available now | RTÃ Player,59000
1CsyenHROSE,RadioTelevisionofIreland,Kingfisher | The Secret Life of the Shannon | RTÃ Goes Wild,184000
_M_qgVdlHjQ,RadioTelevisionofIreland,AprÃ¨s Match: The genius of George Hamilton,147000
oMKKjMa40w0,RadioTelevisionofIreland,Brian Kennedy surprises Una Healy | The Ray D'Arcy Show | RTÃ One,20000
CayjNqU6DLQ,RadioTelevisionofIreland,"Peter Stringer on Kanye, Gaga and playing for Ireland",17000
SPAMa_URUww,RadioTelevisionofIreland,Gary Barlow - Back For Good | The Late Late Show | RTÃ One,1500000
zLZBhbuho0U,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | SUNDAY 24th MARCH | RTÃ,37000
25ztaV8WuJ8,RadioTelevisionofIreland,Republic of Telly - Darby the Leprechaun  does Arthur's day,57000
FubBr2bweUs,RadioTelevisionofIreland,Glen Hansard sings 'The Foggy Dew  | The Tommy Tiernan Show | RTÃ One,54000
mo5MXrqbDeA,RadioTelevisionofIreland,Taoiseach Enda Kenny: Cloyne Report,101000
u6DmF0fxd_E,RadioTelevisionofIreland,Robogarda - Jimmy Saville's Pyjamas - Republic of Telly,67000
hUdmmFD1oTU,RadioTelevisionofIreland,Natasha Giggs intimate interview about her affair with footballer Ryan Giggs,1400000
YjCT661NR_s,RadioTelevisionofIreland,Autism And Me | RTÃ One | Monday 13th March 9.35pm,11000
t0KI72y-n7s,RadioTelevisionofIreland,Katie Price talks about her Mums terminal illness | The Ray D'Arcy Show,35000
6uO95GhIE2Y,IrishTimes,'I think the whole country has gone to the dogs': North Dublin voters have their say,18000
sI1p3cFienw,TheJournal,Cyclist on Luas tracks,16000
IeCuoAN6XTM,RadioTelevisionofIreland,Top 10: Most Iconic Oscar Dresses Ever,49000
EmO1-Bb5Zyo,TheJournal,Ceann Comhairle accidentally calls Mary Lou McDonald 'Taoiseach',13000
Tr-Os0a6uHY,RadioTelevisionofIreland,AprÃ¨s Match: Des and Bruce,22000
MfzHZ6SzSrA,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | THURSDAY 14th MARCH | RTÃ,42000
bKGldeyqA5k,RadioTelevisionofIreland,Last Singer Standing | Saturdays | RTÃ One & RTÃ Player,51000
RrAKdLjKLlc,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Tuesday 12th October | RTÃ One,39000
lVYSiDv5VXY,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Thursday 21st July | RTÃ One,52000
oCRKSSxfPsQ,RadioTelevisionofIreland,Damo & Ivor - Dating - Republic of Telly,486000
evQY97fgdeY,RadioTelevisionofIreland,Jennifer Zamparelli 'I absolutely lost my mind turning 40' - Deirdre O'Kane Talks Funny,13000
ZwfKZsI5jXY,TheJournal,Scientists discover the world's oldest forest dating back 386 million years in New York,13000
aTKlp4D42Rk,RadioTelevisionofIreland,London 2012 | Welcome home Olympic Gold medalist Katie Taylor!,13000
y5m6tXxsE_0,RadioTelevisionofIreland,Frank tells some home truths to Michael | Sunday 9:30pm RTÃ One,12000
PzKKCZUV6xM,TheJournal,"'Yes, I'm Irish: Meet Ãine Mulloy",31000
qJ-153_OhjM,TheJournal,Trudeau's long pause when asked about Trump and #BlackLivesMatter protest,24000
ex-8bLAQIrI,RadioTelevisionofIreland,AprÃ¨s Match: Crystal Swing - Poland Ukraine,163000
ci69tf4Auns,RadioTelevisionofIreland,Niamh has had enough of Jane | Fair City Teaser | RTÃ ONE,15000
vCKpYMnDyx8,RadioTelevisionofIreland,How to satisfy yer man in bed | Katherine Lynch's Big Fat Breakfast Show,15000
zMob-ogdFJo,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Sunday 26th November | RTÃ,25000
UKCiMKc2sos,RadioTelevisionofIreland,Daryl Hannah & Tuppence Middleton talk Sense8,26000
U2IWk9eWaNg,IrishExaminer,Body of Karen Buckley returns to Cork,15000
P4hfIOrG6U0,RadioTelevisionofIreland,Love/Hate | RTÃ One | âIâll hunt him down for sport.â,72000
kURmQdUFMjg,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Tuesday 5th October | RTÃ One,25000
Nzn3PmQXYCQ,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Thursday 15th June | RTÃ,21000
OWWWtLCUKQ0,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Tuesday 23rd November | RTÃ One,24000
98pB9LJriUE,RadioTelevisionofIreland,Mitch Winehouse interview on RTÃ's Today Show,37000
I6RIPEWl2OU,RadioTelevisionofIreland,Mary Byrne - Rollin' On the River | The Late Late Show,63000
vAGji259ur0,RadioTelevisionofIreland,Tony OâReilly â The Real Deal | RTÃ One,11000
JF0tuQnogpI,RadioTelevisionofIreland,GAAGO - Bringing Gaelic Games to Audiences Worldwide,14000
QJ3Q8-nKXnI,RadioTelevisionofIreland,Maigret Sets A Trap | RTÃ One | Friday 12th August 9.35pm,23000
QylWlP6i2NM,RadioTelevisionofIreland,League of Ireland Football | Explained by Prime Time,13000
PhwXMcGXUZE,RadioTelevisionofIreland,Tommy and Ardal O'Hanlon's Favourite Father Ted Moments | RTÃ,150000
Slrihp-q7Vs,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Thursday 24th June | RTÃ One,16000
2JZdbZ-U1KY,RadioTelevisionofIreland,'Be careful what you tell yourself' PÃ¡draig Harrington on The Tommy Tiernan Show,14000
g9uOiMnVXdE,RadioTelevisionofIreland,James Corden shares hilarious Jamie Redknapp story,85000
bk8YHu6rz58,RadioTelevisionofIreland,Katie Taylor at 15,61000
7Zz3M_GrFBk,RadioTelevisionofIreland,Colm Meaney talks Hell on Wheels and Star Trek | Saturday Night with Miriam | RTÃ One,39000
RGn_-FKkRhc,RadioTelevisionofIreland,Sharon Shannon and Wallis Bird perform Christmas Time Again | The Late Late Show,61000
S8JXK59zpJY,RadioTelevisionofIreland,"Dennis Taylor's ""Upside Down"" Glasses.",18000
_JUnctk4Nfc,RadioTelevisionofIreland,Monaghan v Tyrone and cynical fouling debate | Championship Matters,16000
we0vGEOGLhI,IrishTimes,Leaving Cert 2011 results,16000
cTSK_XQAnDs,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Tuesday 14th November | RTÃ,33000
VyTlX7azZHY,RadioTelevisionofIreland,US President Obama's Visit to Ireland - in Pictures,13000
eaT9bpkeaCU,RadioTelevisionofIreland,"HIV rates have never been higher in Ireland | The Tommy Tiernan Show, RTÃ One",11000
DQmMZeUkTp0,RadioTelevisionofIreland,Fair City | RTÃ One | Next Week,61000
gyVbSf5NdeU,RadioTelevisionofIreland,Katherine Lynch makes a splash in red high-heels,13000
DnovpepnIhs,RadioTelevisionofIreland,Championship Matters: John Mullane on his celebration v Clare and Davy Fitzgerald,45000
qb-DPlFGfbg,RadioTelevisionofIreland,Nick Mulvey | I Don't Want To Go Home | THE WORKS | RTÃ One,15000
gD4vh0kpijE,RadioTelevisionofIreland,Michael Duignan and Donal Ãg Cusack on foul play in Dublin v Wexford,35000
wv-rmcuqbws,TheJournal,World's largest roll-on/roll-off vessel christened at Dublin Port,12000
hcYOSdjkiXQ,IrishExaminer,The trawler Tit Bonhomme at Adam's Island at the mouth of Glandore Bay in West Cork.,11000
1ePvSAH-8DI,RadioTelevisionofIreland,Ireland's Top 10 YouTube clips 2013 - RTÃ News,84000
Xnbi4irkl2U,RadioTelevisionofIreland,London 2012 | Kenneth Egan's Jackets,14000
Fa2euO7hpCk,RadioTelevisionofIreland,Destiny and Rihanna sing and rap! | The Late Late Toy Show 2013,217000
4KbLBUOuGqc,RadioTelevisionofIreland,RTÃ | Have your say,98000
H5RWj6IKRHA,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Sunday 18th October | RTÃ ONE,12000
3mgzONM93Kg,IrishExaminer,Funny  moment with Ronan O'Gara and Donal Lenihan,58000
dqbmzr5APLc,IrishExaminer,Rare Twin Donkeys born in Kerry,155000
FJ311MqNZ70,RadioTelevisionofIreland,David Gray - 'Back in the World' | The Late Late Show | RTÃ One,14000
IS_2kno9Bco,TheJournal,Martin McGuinness's funeral procession,14000
F_8Fp6H9kH8,RadioTelevisionofIreland,Abbot Mark Patrick Hederman | We Need to Talk About Ireland,15000
oWkH1MYrlQQ,RadioTelevisionofIreland,Riptide Movement perform 'All Works Out' | The Late Late Show | RTÃ One,39000
vBwdwJvgaok,RadioTelevisionofIreland,"John Hayes' final training session: 'Tis Your Field, Bull'",104000
3MTK_cnu5mo,RadioTelevisionofIreland,Donnacha O'Callaghan on BOD's retirement and France | The Saturday Night show,18000
mG6K7vasT1U,RadioTelevisionofIreland,Sunday World Investigative Editor Nicola Tallant on The Tommy Tiernan Show,14000
Hio20yaHxIs,RadioTelevisionofIreland,Love/Hate on RTÃ One - Your Say,12000
hO7CBje8b3Q,RadioTelevisionofIreland,Lyra performs 'New Day' | NYE Countdown Show | RTÃ One,23000
HZvY-cF1Czg,TheJournal,Inside The Phoenix Park Tunnel,35000
IipMYjcStwg,RadioTelevisionofIreland,Love/Hate | Coming Soon | RTÃ One,252000
Q_OOvMUR_V4,TheJournal,Cars drive into huge pothole in Dublin city,16000
2oIRfwSD6dk,RadioTelevisionofIreland,Queen Elizabeth II Learns To Pour The Perfect Pint!,79000
ZWh-14cq4dI,TheJournal,From nursing home to the seaside - by rickshaw,14000
dqMi16tGGXg,RadioTelevisionofIreland,Steve Coogan - The Late Late Show | Behind the Scenes,11000
30Al5LOZ4hM,RadioTelevisionofIreland,Hundreds attend Gerry Ryan's funeral mass,33000
Glk8Kqw0ll8,RadioTelevisionofIreland,The Buzz of Silage Making,24000
aAFTavjiyL0,RadioTelevisionofIreland,Cello Lesson | Amazing Grace | Instrumental,13000
PgGLWasCqOM,RadioTelevisionofIreland,Naked Camera Unseen - Jake Steven auditions for Big Brother,16000
-JPtPCK5-Eo,RadioTelevisionofIreland,Josh Bowman explains how he got his role in Revenge,132000
UIdlEzOo9zg,RadioTelevisionofIreland,Jessie Wallace and Angeline Ball on Overnight Fame | The Ray D'Arcy Show | RTÃ One,13000
T5qQOAE184w,RadioTelevisionofIreland,Bray's reaction to Katie Taylor's Olympic win,54000
xg6rpoTFNjM,RadioTelevisionofIreland,The Late Late Show: Miley Cyrus,96000
Bzkcq4Gjdag,RadioTelevisionofIreland,One Direction arriving at RTÃ before Late Late Show appearance,166000
pBjX-otdCqw,RadioTelevisionofIreland,Irish Fan Blags A Pitchside Seat at Euro 2012 Qualifier,14000
jfoMXSirIms,RadioTelevisionofIreland,What was Saoirse-Monica Jackson doing before Derry Girls? | Kevin Paints,15000
eul2XqeA_t0,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Tuesday 28th September | RTÃ One,11000
tmHQzpsXJvc,RadioTelevisionofIreland,Senior Moments | RTÃ One | Tuesday 27th December 8.30pm,12000
Yy41NExTQvE,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Friday 21st July | RTÃ,11000
WyAZy4cM8uE,RadioTelevisionofIreland,Talking Point: Spillane and Brolly on Kerry and Colm 'Gooch' Cooper,298000
zyWfG1rTaBo,RadioTelevisionofIreland,Amanda Knox tells her story | The Ray D'Arcy Show | RTÃ One,12000
ZXy16k2m_fI,RadioTelevisionofIreland,Caravaggio - Is this Ireland's Favourite Painting?,30000
MJYC-Nrl44A,RadioTelevisionofIreland,Friar Alessandro - 'O Santa Notte (O Holy Night)' | The Saturday Night Show Sessions | RTÃ One,37000
k4i7WdB0nQU,RadioTelevisionofIreland,Who is Enda Kenny?,11000
f3wkNBbAInc,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Wednesday 18th August | RTÃ One,21000
P-JmAR-cVFE,IrishExaminer,Noel Gallagher on Raheem Sterling,15000
2Edhllo_YDo,RadioTelevisionofIreland,Mario's Love/Hate | The Mario Rosenstock Show,127000
RTMtj_2uAwA,RadioTelevisionofIreland,The English are no craic | The Tommy Tiernan Show,259000
fZqhFUM9SJM,RadioTelevisionofIreland,Oliver Callan & Miriam O'Callaghan take the Ice Bucket Challenge | Saturday Night With Miriam,30000
eEIBWLcuv9k,RadioTelevisionofIreland,"""Any Craic? NÃ­l""  - Alex Meehan | The Late Late Toy Show 2012",289000
RsvlONzmGpU,RadioTelevisionofIreland,The Late Late Show: Trash Talking Wrestler to Choir Boy,28000
pmIqGVRkYCE,RadioTelevisionofIreland,AprÃ¨s Match: Euro 2012 Final - RTÃ Sport,48000
mbuDy8IhttQ,RadioTelevisionofIreland,Oi Ginger! Angela Scanlon | RTÃ Two | 24th October,14000
Dr1Dijp03n4,RadioTelevisionofIreland,FAIR CITY SNEAK PEEK | Sunday 7th January 2024 | RTÃ,56000
k6rzc9X6Og8,RadioTelevisionofIreland,MaireÃ¡d misses her target on Week 1 | Operation Transformation,14000
LoeAnXXNog4,RadioTelevisionofIreland,Felix Gretarson explains why he feels he's the luckiest man alive | The Tommy Tiernan Show | RTÃ One,11000
-MmlnNxICHI,RadioTelevisionofIreland,"Marie Doyle Kennedy, Kieran Kennedy and Donal Lunny - Sing from the Sea | The Saturday Night Show",30000
hXbnU6N9hGc,RadioTelevisionofIreland,Daniella Moyles and Team Take on The Rampage Eliminator,11000
qZtqrWmIx9s,RadioTelevisionofIreland,A bedtime story with the Darwin Rose and DaithÃ­ Ã'SÃ© - Rose of Tralee,11000
